age,sex,race,priors_count,juv_fel_count,c_charge_degree,decile_score,score_text,predicted_label,two_year_recid,true_label
23,Male,Hispanic,2,1,F,7,Medium,1,1,1
59,Male,African-American,2,0,F,5,Medium,1,0,0
31,Female,Caucasian,5,0,M,6,Medium,1,1,1
22,Male,Caucasian,3,0,F,6,Medium,1,1,1
53,Male,Hispanic,1,0,M,3,Low,0,0,0
40,Male,Hispanic,2,0,M,4,Low,0,0,0
49,Male,Caucasian,2,0,M,3,Low,0,0,0
48,Male,Hispanic,3,1,M,5,Medium,1,1,1
31,Male,African-American,1,0,M,5,Medium,1,0,0
49,Male,African-American,1,1,F,5,Medium,1,0,0
44,Female,African-American,1,0,F,5,Medium,1,0,0
18,Male,Caucasian,1,0,M,4,Low,1,0,0
26,Male,African-American,1,0,M,5,Medium,1,0,0
33,Male,Caucasian,2,0,F,4,Low,1,0,0
52,Male,African-American,1,0,F,5,Medium,1,0,0
27,Male,Caucasian,3,0,F,5,Medium,1,1,1
33,Male,Caucasian,1,0,F,4,Low,0,0,0
47,Male,Caucasian,1,0,F,3,Low,0,0,0
50,Male,Other,1,0,M,2,Low,0,0,0
32,Male,Caucasian,2,0,M,4,Low,0,0,0
56,Male,African-American,2,1,M,6,Medium,1,0,0
25,Male,Asian,2,0,F,4,Low,0,1,1
21,Male,Caucasian,5,1,M,7,Medium,1,1,1
61,Female,African-American,1,0,M,4,Low,0,0,0
19,Male,African-American,2,0,F,7,Medium,1,1,1
24,Male,Caucasian,4,0,M,6,Medium,1,1,1
55,Female,Caucasian,2,0,F,3,Low,0,0,0
51,Male,Caucasian,0,0,F,2,Low,0,0,0
42,Male,African-American,1,0,M,5,Medium,1,0,0
24,Male,Other,1,0,M,4,Low,0,1,1
42,Male,African-American,3,0,F,7,Medium,1,0,0
19,Male,African-American,2,0,M,7,Medium,1,0,0
43,Male,African-American,1,0,F,5,Medium,1,0,0
53,Female,African-American,1,0,M,4,Low,1,0,0
55,Male,Caucasian,2,1,M,4,Low,0,0,0
59,Male,African-American,1,0,M,4,Low,0,0,0
63,Male,African-American,2,0,M,5,Medium,1,0,0
20,Female,African-American,1,0,F,7,Medium,1,0,0
63,Male,Caucasian,3,0,M,3,Low,0,0,0
46,Female,Hispanic,1,0,M,3,Low,0,0,0
28,Male,African-American,2,0,F,6,Medium,1,0,0
60,Male,Caucasian,2,0,M,3,Low,0,0,0
38,Male,Hispanic,1,0,M,4,Low,0,0,0
60,Male,Caucasian,1,0,M,2,Low,0,0,0
21,Male,African-American,0,0,F,6,Medium,1,0,0
22,Male,African-American,0,1,M,6,Medium,1,0,0
23,Male,Caucasian,2,0,M,5,Medium,1,1,1
39,Female,Caucasian,2,0,F,4,Low,1,0,0
63,Female,Caucasian,0,0,M,2,Low,0,0,0
56,Female,African-American,5,0,F,7,Medium,1,1,1
23,Female,African-American,2,1,M,8,High,1,1,1
31,Female,Caucasian,2,0,M,4,Low,0,0,0
39,Female,African-American,0,1,F,6,Medium,1,0,0
33,Male,Caucasian,0,0,M,3,Low,0,0,0
49,Male,Caucasian,2,0,M,3,Low,0,0,0
53,Male,African-American,2,0,F,5,Medium,1,0,0
24,Male,Caucasian,2,0,F,5,Medium,1,0,0
40,Female,African-American,1,2,M,7,Medium,1,0,0
31,Female,African-American,1,0,F,5,Medium,1,0,0
64,Male,African-American,2,2,M,6,Medium,1,1,1
23,Male,Asian,0,0,M,3,Low,0,0,0
59,Male,Caucasian,2,0,F,3,Low,0,0,0
42,Male,African-American,3,0,M,6,Medium,1,0,0
20,Female,African-American,1,0,M,6,Medium,1,0,0
30,Male,African-American,2,0,F,6,Medium,1,0,0
20,Male,Caucasian,2,0,F,5,Medium,1,1,1
48,Male,African-American,1,0,F,5,Medium,1,0,0
20,Male,Caucasian,0,0,M,4,Low,0,0,0
34,Male,Caucasian,1,1,F,4,Low,1,0,0
56,Male,Caucasian,1,0,F,3,Low,0,0,0
19,Female,Caucasian,2,0,F,5,Medium,1,1,1
22,Female,African-American,0,0,F,6,Medium,1,0,0
26,Male,Caucasian,3,0,M,4,Low,0,0,0
46,Male,African-American,1,0,M,4,Low,1,0,0
52,Male,Caucasian,1,1,F,4,Low,0,0,0
57,Male,African-American,4,0,F,6,Medium,1,0,0
53,Female,Caucasian,3,1,M,4,Low,0,0,0
52,Male,Caucasian,1,0,M,2,Low,0,0,0
47,Male,African-American,2,1,M,6,Medium,1,0,0
32,Female,Caucasian,2,0,F,4,Low,0,0,0
46,Male,Caucasian,1,0,F,3,Low,0,0,0
42,Female,African-American,2,0,M,6,Medium,1,0,0
28,Male,African-American,3,0,F,7,Medium,1,1,1
54,Male,African-American,5,0,M,7,Medium,1,1,1
21,Male,Hispanic,2,0,F,6,Medium,1,1,1
60,Male,African-American,5,0,M,7,Medium,1,0,0
29,Male,African-American,1,2,M,7,Medium,1,0,0
49,Male,Caucasian,2,0,M,3,Low,0,0,0
22,Male,African-American,1,0,M,6,Medium,1,1,1
59,Female,African-American,2,0,F,5,Medium,1,0,0
59,Male,Caucasian,1,0,M,2,Low,0,0,0
54,Male,Other,0,0,M,2,Low,0,0,0
54,Female,Caucasian,1,2,M,4,Low,0,0,0
42,Female,Caucasian,1,1,F,4,Low,0,1,1
21,Male,African-American,0,0,M,6,Medium,1,0,0
41,Male,Caucasian,1,0,M,3,Low,0,0,0
53,Male,African-American,2,0,M,5,Medium,0,0,0
19,Male,Caucasian,0,0,F,4,Low,1,0,0
52,Male,Caucasian,3,0,M,3,Low,0,0,0
53,Male,African-American,2,0,F,5,Medium,1,0,0
25,Male,Caucasian,1,0,F,4,Low,0,0,0
26,Female,Caucasian,0,0,M,3,Low,0,0,0
45,Male,Hispanic,3,0,M,5,Medium,1,1,1
57,Male,Hispanic,2,0,M,4,Low,0,0,0
61,Female,Other,0,0,M,2,Low,0,0,0
27,Male,Caucasian,2,0,M,4,Low,0,0,0
22,Male,Caucasian,1,0,M,4,Low,1,0,0
54,Male,Caucasian,1,0,M,2,Low,0,0,0
64,Male,Caucasian,3,0,F,4,Low,1,1,1
48,Male,Caucasian,2,0,M,3,Low,0,0,0
46,Male,African-American,0,2,M,5,Medium,1,0,0
20,Male,African-American,3,0,F,8,High,1,1,1
43,Male,African-American,2,0,M,6,Medium,1,0,0
48,Male,African-American,1,1,F,5,Medium,1,0,0
19,Male,African-American,3,0,F,8,High,1,1,1
32,Male,African-American,1,0,M,5,Medium,1,0,0
30,Male,African-American,2,1,F,7,Medium,1,1,1
45,Male,Caucasian,4,0,F,5,Medium,1,1,1
61,Female,African-American,3,0,F,6,Medium,1,1,1
31,Male,African-American,2,1,M,6,Medium,1,1,1
29,Male,Caucasian,1,0,M,3,Low,0,0,0
32,Male,African-American,3,1,F,7,Medium,1,1,1
38,Female,Caucasian,1,0,M,3,Low,0,0,0
46,Male,Caucasian,2,0,M,3,Low,0,0,0
62,Male,African-American,2,0,M,5,Medium,0,0,0
52,Female,Caucasian,1,0,M,2,Low,0,0,0
64,Male,African-American,0,0,F,4,Low,0,0,0
37,Male,African-American,0,0,F,5,Medium,1,0,0
35,Female,Caucasian,1,0,M,3,Low,0,0,0
55,Male,Caucasian,0,0,M,2,Low,0,0,0
32,Female,African-American,2,1,F,7,Medium,1,1,1
29,Male,Other,1,0,M,3,Low,0,0,0
51,Male,African-American,4,3,F,9,High,1,1,1
22,Male,Hispanic,3,1,M,7,Medium,1,1,1
34,Male,Caucasian,2,0,F,4,Low,1,1,1
30,Male,Caucasian,2,0,M,4,Low,0,0,0
30,Male,African-American,4,0,M,7,Medium,1,1,1
53,Male,Hispanic,1,0,M,3,Low,0,0,0
33,Male,African-American,2,0,M,6,Medium,1,1,1
57,Male,Asian,0,0,M,1,Low,0,0,0
20,Male,African-American,3,0,M,7,Medium,1,1,1
19,Male,African-American,1,1,M,7,Medium,1,1,1
42,Male,Caucasian,1,0,M,3,Low,0,0,0
20,Male,Hispanic,0,0,M,4,Low,1,0,0
28,Female,African-American,6,0,M,8,High,1,1,1
28,Male,African-American,2,0,F,6,Medium,1,1,1
27,Male,Hispanic,2,0,F,5,Medium,0,0,0
45,Male,Caucasian,2,1,M,5,Medium,0,0,0
28,Male,African-American,1,1,F,6,Medium,1,0,0
24,Female,Hispanic,0,0,F,5,Medium,1,1,1
46,Female,Caucasian,3,1,M,4,Low,0,1,1
18,Male,Caucasian,3,0,M,6,Medium,1,1,1
32,Male,African-American,0,0,F,5,Medium,1,0,0
24,Female,Caucasian,3,0,M,6,Medium,1,1,1
21,Male,African-American,0,0,F,6,Medium,1,0,0
20,Female,Caucasian,3,0,F,6,Medium,1,1,1
37,Male,African-American,2,1,M,6,Medium,1,0,0
20,Male,African-American,6,1,M,9,High,1,1,1
46,Male,African-American,0,0,F,4,Low,0,0,0
37,Male,Hispanic,3,3,M,7,Medium,1,1,1
27,Male,Hispanic,1,0,F,4,Low,0,0,0
52,Male,African-American,2,1,M,6,Medium,1,1,1
43,Male,Caucasian,0,0,F,3,Low,0,0,0
47,Male,Caucasian,0,0,F,2,Low,0,0,0
43,Male,African-American,0,0,M,4,Low,0,0,0
54,Male,Caucasian,3,1,M,4,Low,0,1,1
37,Male,Caucasian,0,0,M,3,Low,0,0,0
59,Male,African-American,0,0,M,3,Low,0,0,0
26,Male,African-American,1,0,M,5,Medium,1,0,0
28,Male,Asian,4,0,F,5,Medium,1,1,1
50,Male,African-American,1,1,M,5,Medium,1,0,0
47,Male,African-American,2,0,F,5,Medium,1,0,0
47,Male,Caucasian,1,0,F,3,Low,0,0,0
62,Female,Caucasian,3,1,M,4,Low,0,1,1
40,Male,African-American,7,0,M,9,High,1,1,1
53,Male,Caucasian,1,0,F,3,Low,0,0,0
41,Male,Hispanic,1,0,F,4,Low,0,0,0
48,Male,African-American,0,0,M,3,Low,0,0,0
40,Female,African-American,3,1,F,7,Medium,1,1,1
59,Male,African-American,3,0,M,5,Medium,1,0,0
53,Male,Caucasian,2,0,M,3,Low,0,0,0
57,Male,Caucasian,0,0,M,2,Low,0,0,0
51,Female,African-American,4,0,F,6,Medium,1,0,0
38,Male,African-American,2,2,F,8,High,1,1,1
43,Female,African-American,2,0,F,6,Medium,1,0,0
24,Female,African-American,2,0,F,7,Medium,1,1,1
42,Male,Caucasian,3,0,M,4,Low,0,0,0
20,Male,African-American,2,0,M,7,Medium,1,1,1
60,Male,Caucasian,2,1,M,4,Low,0,0,0
35,Male,Hispanic,4,0,M,6,Medium,1,1,1
23,Male,African-American,3,3,M,9,High,1,1,1
63,Male,Asian,0,1,M,2,Low,0,0,0
30,Male,Caucasian,0,0,F,3,Low,0,0,0
19,Male,Caucasian,3,1,M,6,Medium,1,1,1
57,Male,Caucasian,3,0,F,4,Low,0,0,0
64,Female,Caucasian,3,0,M,3,Low,0,0,0
30,Male,Caucasian,0,0,M,3,Low,0,0,0
18,Male,Caucasian,0,1,M,5,Medium,0,1,1
19,Male,African-American,4,0,M,8,High,1,1,1
21,Male,Caucasian,1,1,M,5,Medium,1,1,1
30,Male,African-American,1,0,M,5,Medium,0,0,0
47,Male,African-American,0,0,M,3,Low,0,0,0
61,Male,Caucasian,1,0,M,2,Low,0,0,0
29,Male,African-American,2,1,F,7,Medium,1,1,1
50,Female,Caucasian,1,1,F,4,Low,0,0,0
55,Male,Caucasian,0,2,M,3,Low,0,0,0
60,Female,African-American,4,2,F,8,High,1,1,1
51,Male,Other,6,0,F,6,Medium,1,1,1
20,Male,African-American,1,0,M,6,Medium,1,0,0
60,Male,African-American,0,0,F,4,Low,0,0,0
26,Male,Hispanic,1,0,F,4,Low,0,0,0
24,Male,Caucasian,1,0,M,4,Low,0,0,0
21,Male,African-American,3,0,M,7,Medium,1,1,1
45,Male,Other,1,0,M,3,Low,0,0,0
59,Male,Other,4,0,M,4,Low,0,0,0
49,Male,African-American,2,0,M,5,Medium,0,0,0
18,Male,African-American,1,0,M,6,Medium,1,0,0
30,Male,African-American,3,1,F,7,Medium,1,1,1
53,Male,African-American,1,0,F,5,Medium,1,0,0
43,Male,African-American,2,1,F,7,Medium,1,1,1
30,Male,African-American,0,0,F,5,Medium,1,0,0
39,Male,Hispanic,6,0,M,7,Medium,1,1,1
41,Female,Caucasian,2,0,F,4,Low,0,0,0
28,Female,Hispanic,4,0,F,6,Medium,1,1,1
42,Male,African-American,1,0,F,5,Medium,1,0,0
32,Male,Caucasian,2,1,M,5,Medium,0,1,1
62,Male,Caucasian,2,0,M,3,Low,0,0,0
53,Female,Caucasian,1,1,F,4,Low,0,0,0
55,Male,African-American,0,0,M,3,Low,0,0,0
51,Male,African-American,1,0,F,5,Medium,0,0,0
51,Male,Caucasian,3,1,M,4,Low,0,1,1
49,Male,Hispanic,2,0,M,4,Low,0,0,0
55,Male,African-American,2,0,M,5,Medium,1,0,0
42,Female,Caucasian,2,1,F,5,Medium,1,1,1
20,Female,African-American,1,0,M,6,Medium,1,0,0
60,Male,Caucasian,1,1,M,3,Low,0,0,0
64,Male,Hispanic,4,0,M,5,Medium,0,0,0
46,Male,African-American,2,0,F,5,Medium,1,0,0
38,Male,African-American,3,2,F,8,High,1,1,1
26,Male,African-American,0,0,F,5,Medium,1,0,0
38,Male,African-American,1,0,F,5,Medium,1,0,0
38,Male,African-American,0,0,F,5,Medium,1,0,0
24,Male,Caucasian,2,0,M,5,Medium,1,1,1
64,Female,African-American,1,0,M,4,Low,0,0,0
49,Male,African-American,5,0,M,7,Medium,1,1,1
39,Male,Caucasian,1,0,F,4,Low,0,0,0
59,Female,African-American,3,0,M,5,Medium,1,0,0
28,Male,Other,3,0,M,4,Low,0,0,0
51,Male,African-American,3,0,M,5,Medium,1,0,0
31,Male,African-American,3,0,M,6,Medium,1,1,1
58,Male,Caucasian,1,0,M,2,Low,0,0,0
39,Male,Caucasian,1,0,F,4,Low,0,0,0
42,Male,Caucasian,1,0,M,3,Low,0,0,0
33,Male,Caucasian,3,0,M,4,Low,0,0,0
50,Male,African-American,0,0,M,3,Low,0,0,0
19,Male,Caucasian,3,0,M,6,Medium,1,1,1
56,Female,Caucasian,2,0,F,3,Low,0,0,0
61,Male,African-American,1,1,M,5,Medium,1,0,0
23,Male,African-American,1,0,F,7,Medium,1,1,1
51,Male,Caucasian,1,1,F,4,Low,0,0,0
63,Female,African-American,2,0,F,5,Medium,0,0,0
59,Male,Caucasian,2,0,M,3,Low,0,0,0
54,Male,African-American,3,0,M,5,Medium,1,0,0
39,Male,Caucasian,4,0,F,5,Medium,1,1,1
33,Male,Caucasian,2,0,M,4,Low,0,0,0
24,Male,African-American,1,0,F,7,Medium,1,1,1
64,Male,African-American,2,0,M,5,Medium,0,0,0
30,Male,Asian,6,0,M,6,Medium,1,1,1
34,Male,African-American,2,0,F,6,Medium,1,1,1
20,Female,African-American,2,0,M,7,Medium,1,1,1
29,Male,African-American,1,0,M,5,Medium,1,0,0
23,Male,African-American,4,0,M,8,High,1,1,1
29,Male,African-American,1,0,F,5,Medium,1,0,0
28,Male,Hispanic,4,0,M,6,Medium,1,1,1
58,Male,African-American,2,0,M,5,Medium,1,0,0
36,Male,African-American,0,2,F,6,Medium,1,1,1
48,Male,Caucasian,2,0,F,3,Low,0,0,0
19,Male,Caucasian,1,0,M,4,Low,1,0,0
62,Male,African-American,0,0,M,3,Low,0,0,0
49,Male,African-American,2,0,F,5,Medium,1,0,0
35,Female,African-American,1,2,F,7,Medium,1,1,1
21,Male,African-American,1,0,F,7,Medium,1,1,1
39,Male,Other,1,0,F,4,Low,0,0,0
31,Male,Caucasian,3,0,M,4,Low,0,1,1
31,Male,Caucasian,1,0,F,4,Low,0,0,0
54,Male,Hispanic,5,0,F,6,Medium,1,1,1
46,Male,Caucasian,3,0,M,3,Low,0,0,0
51,Male,Caucasian,2,0,F,3,Low,0,0,0
23,Female,African-American,3,0,M,7,Medium,1,1,1
60,Male,Caucasian,1,0,M,2,Low,0,0,0
29,Female,Caucasian,0,0,F,3,Low,0,0,0
41,Male,Hispanic,2,1,M,5,Medium,1,1,1
62,Male,African-American,2,1,F,6,Medium,1,0,0
46,Male,African-American,1,1,M,5,Medium,1,0,0
27,Male,Caucasian,0,0,F,3,Low,0,0,0
63,Male,Other,4,0,M,4,Low,0,0,0
53,Female,African-American,3,0,M,5,Medium,1,0,0
51,Male,African-American,1,0,F,5,Medium,0,0,0
49,Male,African-American,2,0,M,5,Medium,1,0,0
49,Male,Caucasian,1,0,F,3,Low,0,0,0
32,Male,African-American,2,0,M,6,Medium,1,0,0
26,Male,African-American,0,1,F,6,Medium,1,0,0
53,Female,Asian,1,2,M,3,Low,0,0,0
39,Male,Caucasian,0,0,M,3,Low,0,0,0
30,Female,African-American,2,0,F,6,Medium,1,0,0
58,Male,African-American,2,2,F,7,Medium,1,0,0
61,Male,African-American,0,3,M,6,Medium,1,0,0
31,Male,African-American,2,0,F,6,Medium,1,0,0
43,Male,Caucasian,4,0,F,5,Medium,1,1,1
61,Male,African-American,1,1,M,5,Medium,0,0,0
42,Male,African-American,0,1,F,6,Medium,1,1,1
39,Male,African-American,1,1,F,6,Medium,1,0,0
47,Male,African-American,2,0,F,5,Medium,1,0,0
30,Male,African-American,2,0,F,6,Medium,1,0,0
49,Male,African-American,1,0,F,5,Medium,1,0,0
54,Female,Caucasian,1,2,M,4,Low,0,0,0
36,Male,African-American,1,0,M,5,Medium,1,0,0
52,Male,Caucasian,4,0,M,4,Low,0,0,0
46,Male,Hispanic,1,0,M,3,Low,0,0,0
24,Female,Asian,1,1,F,5,Medium,1,1,1
52,Male,African-American,1,0,M,4,Low,0,0,0
56,Male,African-American,3,0,M,5,Medium,1,0,0
23,Male,Hispanic,0,0,F,5,Medium,1,0,0
31,Male,African-American,0,0,M,4,Low,0,0,0
45,Male,Caucasian,0,0,F,3,Low,0,0,0
18,Male,African-American,1,0,M,6,Medium,1,0,0
63,Male,African-American,1,0,M,4,Low,0,0,0
38,Male,African-American,0,0,M,4,Low,0,0,0
44,Male,Asian,0,1,M,3,Low,0,0,0
39,Male,African-American,2,0,M,6,Medium,1,0,0
28,Female,African-American,0,0,F,5,Medium,1,0,0
26,Female,Caucasian,2,0,M,4,Low,0,0,0
27,Male,Hispanic,0,1,M,4,Low,0,0,0
60,Male,Caucasian,3,0,F,4,Low,0,0,0
63,Male,African-American,4,1,M,7,Medium,1,1,1
56,Male,Hispanic,0,0,M,2,Low,0,0,0
48,Female,African-American,3,0,M,5,Medium,1,0,0
49,Female,African-American,0,0,M,3,Low,0,0,0
48,Male,African-American,3,0,M,5,Medium,1,0,0
25,Male,Caucasian,0,0,M,3,Low,0,0,0
57,Male,African-American,3,0,F,6,Medium,1,0,0
22,Male,Hispanic,2,0,M,6,Medium,1,1,1
48,Male,Other,1,0,M,2,Low,0,0,0
24,Male,African-American,0,0,M,6,Medium,1,1,1
62,Female,Hispanic,2,0,M,4,Low,0,0,0
64,Female,Hispanic,2,0,M,4,Low,0,0,0
31,Male,Caucasian,6,0,F,7,Medium,1,1,1
42,Male,African-American,0,1,M,5,Medium,1,0,0
38,Male,Caucasian,1,1,M,4,Low,0,0,0
64,Male,Caucasian,0,0,M,2,Low,0,0,0
46,Female,Caucasian,2,0,M,3,Low,0,0,0
63,Male,African-American,2,0,F,5,Medium,1,1,1
62,Male,African-American,5,1,M,7,Medium,1,1,1
48,Male,African-American,2,1,F,6,Medium,1,0,0
21,Female,African-American,0,0,F,6,Medium,1,0,0
58,Male,African-American,3,1,M,6,Medium,1,0,0
63,Male,Caucasian,3,0,M,3,Low,0,0,0
46,Male,African-American,2,0,F,5,Medium,1,0,0
18,Male,African-American,2,1,M,8,High,1,1,1
49,Male,African-American,2,1,M,6,Medium,1,0,0
18,Male,African-American,1,0,F,7,Medium,1,0,0
21,Male,African-American,1,0,M,6,Medium,1,1,1
37,Male,Caucasian,2,0,M,4,Low,0,0,0
57,Male,African-American,1,0,M,4,Low,0,0,0
54,Female,African-American,2,0,M,5,Medium,1,0,0
31,Male,Caucasian,4,1,F,6,Medium,1,1,1
31,Male,African-American,1,0,F,5,Medium,1,0,0
19,Male,Asian,3,0,M,5,Medium,0,1,1
38,Female,Caucasian,1,0,F,4,Low,0,0,0
46,Male,African-American,1,0,M,4,Low,1,0,0
29,Male,African-American,2,1,M,6,Medium,1,0,0
35,Male,Caucasian,0,0,F,3,Low,0,0,0
55,Male,Caucasian,0,0,F,2,Low,0,0,0
58,Female,African-American,2,0,F,5,Medium,1,0,0
49,Female,African-American,2,1,M,6,Medium,1,0,0
58,Male,Caucasian,3,0,M,3,Low,0,0,0
39,Male,Hispanic,4,0,F,6,Medium,1,1,1
53,Female,African-American,1,0,M,4,Low,1,0,0
59,Male,African-American,3,0,F,6,Medium,1,0,0
29,Female,African-American,2,1,M,6,Medium,1,1,1
38,Female,African-American,5,1,M,8,High,1,1,1
25,Male,Hispanic,3,0,M,5,Medium,1,1,1
45,Male,Caucasian,4,0,M,5,Medium,1,1,1
39,Female,Caucasian,0,0,M,3,Low,0,0,0
33,Male,Hispanic,2,0,F,5,Medium,1,0,0
29,Male,African-American,3,1,M,7,Medium,1,1,1
34,Female,African-American,1,0,M,5,Medium,0,0,0
38,Male,African-American,2,0,M,6,Medium,1,0,0
24,Male,Caucasian,1,0,F,5,Medium,1,1,1
37,Female,African-American,3,0,F,7,Medium,1,1,1
53,Male,African-American,1,0,F,5,Medium,1,0,0
58,Male,Asian,0,0,M,1,Low,0,0,0
61,Male,Caucasian,0,0,F,2,Low,0,0,0
30,Male,Caucasian,2,0,M,4,Low,0,0,0
58,Female,Other,1,1,F,4,Low,0,0,0
46,Male,Other,1,0,M,2,Low,0,0,0
60,Male,African-American,1,0,F,5,Medium,0,0,0
54,Female,Caucasian,4,0,M,4,Low,0,0,0
25,Male,Hispanic,2,0,M,4,Low,1,0,0
37,Male,African-American,0,0,F,5,Medium,1,0,0
61,Female,Hispanic,2,1,F,5,Medium,1,0,0
27,Male,Hispanic,3,0,M,5,Medium,1,1,1
32,Male,African-American,0,0,M,4,Low,0,0,0
29,Male,Caucasian,0,0,M,3,Low,0,0,0
63,Male,African-American,1,0,F,5,Medium,1,0,0
62,Male,Caucasian,2,0,M,3,Low,0,0,0
33,Male,African-American,1,0,M,5,Medium,1,0,0
59,Male,African-American,3,1,M,6,Medium,1,0,0
25,Male,Caucasian,0,0,F,3,Low,0,0,0
37,Male,African-American,2,0,M,6,Medium,1,0,0
31,Male,Caucasian,1,1,M,4,Low,0,0,0
54,Male,Other,1,0,M,2,Low,0,0,0
43,Female,African-American,2,0,M,6,Medium,1,0,0
55,Male,African-American,3,0,M,5,Medium,1,0,0
58,Male,Caucasian,4,0,F,5,Medium,1,0,0
62,Male,Other,1,0,M,2,Low,0,0,0
46,Male,Caucasian,1,0,M,2,Low,0,0,0
30,Male,Caucasian,4,0,F,5,Medium,1,1,1
51,Male,Caucasian,1,1,F,4,Low,0,0,0
39,Male,African-American,3,0,M,6,Medium,1,0,0
62,Male,African-American,0,2,M,5,Medium,1,0,0
43,Male,Asian,2,0,M,3,Low,0,0,0
51,Male,Hispanic,0,0,F,3,Low,0,0,0
64,Male,Caucasian,2,1,F,4,Low,1,0,0
41,Male,Caucasian,2,0,F,4,Low,0,0,0
38,Male,Caucasian,1,0,F,4,Low,0,0,0
48,Female,African-American,3,0,F,6,Medium,1,1,1
29,Male,African-American,2,0,F,6,Medium,1,1,1
59,Male,African-American,1,1,M,5,Medium,1,0,0
41,Male,African-American,2,0,M,6,Medium,1,1,1
38,Male,African-American,2,1,M,6,Medium,1,1,1
21,Male,African-American,1,0,M,6,Medium,1,0,0
42,Male,African-American,2,0,F,6,Medium,1,1,1
25,Male,African-American,0,0,F,5,Medium,0,0,0
53,Male,African-American,3,0,F,6,Medium,1,1,1
51,Male,African-American,4,1,M,7,Medium,1,1,1
63,Female,Caucasian,1,0,F,3,Low,0,0,0
44,Male,Caucasian,5,0,M,6,Medium,1,1,1
45,Female,Caucasian,2,0,F,4,Low,1,0,0
46,Male,African-American,2,0,M,5,Medium,1,0,0
46,Female,Caucasian,2,0,F,3,Low,0,0,0
27,Male,Other,1,0,F,4,Low,0,0,0
61,Male,African-American,1,0,F,5,Medium,1,0,0
49,Male,Caucasian,4,0,M,4,Low,0,1,1
25,Male,African-American,2,0,M,6,Medium,1,0,0
34,Female,Caucasian,4,0,F,5,Medium,1,0,0
29,Male,African-American,2,0,F,6,Medium,1,0,0
43,Male,Caucasian,2,0,M,4,Low,0,0,0
20,Male,African-American,1,0,M,6,Medium,1,0,0
59,Male,Caucasian,2,0,M,3,Low,0,0,0
28,Male,Caucasian,2,2,F,6,Medium,1,1,1
31,Male,African-American,1,0,M,5,Medium,1,0,0
24,Male,African-American,1,0,M,6,Medium,1,1,1
43,Male,Caucasian,3,0,F,5,Medium,1,0,0
54,Male,African-American,0,0,M,3,Low,0,0,0
50,Male,African-American,1,0,M,4,Low,0,0,0
61,Male,African-American,1,0,F,5,Medium,1,0,0
49,Male,African-American,3,0,M,5,Medium,1,0,0
55,Male,African-American,0,0,M,3,Low,0,0,0
37,Female,African-American,1,0,F,5,Medium,1,0,0
27,Male,Caucasian,2,0,F,4,Low,1,0,0
32,Male,African-American,3,2,M,8,High,1,1,1
32,Male,Caucasian,0,1,F,4,Low,0,0,0
23,Female,African-American,3,0,M,7,Medium,1,1,1
42,Male,African-American,2,1,F,7,Medium,1,1,1
18,Male,African-American,4,1,M,9,High,1,1,1
23,Male,African-American,0,0,M,6,Medium,1,0,0
30,Male,African-American,2,0,M,6,Medium,1,0,0
28,Male,African-American,2,1,M,6,Medium,1,0,0
41,Male,African-American,0,0,F,5,Medium,0,0,0
37,Male,African-American,4,0,M,7,Medium,1,1,1
43,Male,Hispanic,3,1,M,6,Medium,1,1,1
42,Female,Hispanic,1,1,F,5,Medium,1,1,1
29,Male,Caucasian,2,1,M,5,Medium,1,0,0
63,Male,African-American,3,0,M,5,Medium,1,0,0
26,Male,African-American,1,0,F,5,Medium,1,0,0
62,Male,Caucasian,2,0,F,3,Low,0,0,0
53,Male,Asian,0,2,F,3,Low,0,0,0
26,Female,Caucasian,0,1,F,4,Low,0,0,0
50,Male,African-American,0,0,M,3,Low,0,0,0
57,Male,African-American,1,0,F,5,Medium,0,0,0
51,Male,Caucasian,1,0,M,2,Low,0,0,0
41,Male,African-American,1,0,M,5,Medium,1,0,0
62,Male,Caucasian,1,0,M,2,Low,0,0,0
62,Female,African-American,1,2,M,6,Medium,1,0,0
50,Male,Caucasian,1,0,F,3,Low,0,0,0
50,Male,African-American,2,0,M,5,Medium,0,0,0
46,Male,Caucasian,1,0,M,2,Low,0,0,0
55,Male,Caucasian,3,0,M,3,Low,0,0,0
30,Male,African-American,1,0,M,5,Medium,1,0,0
35,Male,Caucasian,0,1,F,4,Low,0,0,0
52,Male,Caucasian,2,0,M,3,Low,0,0,0
64,Male,African-American,0,0,M,3,Low,0,0,0
19,Male,African-American,1,1,M,7,Medium,1,1,1
42,Female,Caucasian,2,0,M,4,Low,1,0,0
23,Male,Caucasian,1,0,M,4,Low,1,1,1
42,Male,Caucasian,2,0,M,4,Low,0,0,0
37,Male,African-American,3,0,M,6,Medium,1,1,1
31,Male,African-American,1,1,M,6,Medium,1,0,0
21,Male,African-American,1,0,M,6,Medium,1,0,0
25,Female,Caucasian,0,0,M,3,Low,0,0,0
51,Male,African-American,2,0,M,5,Medium,0,0,0
45,Male,African-American,2,0,F,6,Medium,1,0,0
19,Female,Caucasian,0,1,M,5,Medium,1,1,1
34,Male,African-American,6,0,F,8,High,1,1,1
21,Male,African-American,1,0,F,7,Medium,1,0,0
51,Male,Caucasian,2,0,F,3,Low,0,0,0
44,Male,Other,2,0,M,4,Low,0,0,0
36,Female,African-American,1,1,M,6,Medium,1,0,0
45,Male,Caucasian,1,0,M,3,Low,0,0,0
